"paper_id","entry_id","taxon_or_func","biodiv_cat_1sp","biodiv_cat_multsp","biodiv_cat_habitat","scale","biodiv_temp_res","effect","significant","p_value","notes","UID","hab","tc","biodiv_countries","list_countries","data_source_meta","data_source_biodiv","tele_cat","data_type_meta","data_type_biodiv","habitat","list_continents","num_countries","scale_entire","meta_var_type","peri_tele_flows","peri_tele_sep","peri_tele_sep_unk","scale_biodiv","num_biodiv_metrics","list_biodiv_metrics","taxa","sig_effect","maj_eff","tax_ID","maj_eff_taxa"
134,17,"Taxonomic","With-in species diversity (genetic diversity, age structure, etc.)",NA,NA,NA,"Seasonal","Changed (e.g. species composition)","FALSE","","Rubra small body condition and invasive tree","134_17","Freshwater","Species Dispersal","USA","USA;ROW","Primary","Primary","Species Dispersal","Field observations","Biological field observations","Freshwater","North America",NA,"Global (>100 countries)","Categorical","Invasive spp","No","","Sub-national (within-country region)","20","algae quality (both inv spp); litter quality (tree inv); day abun (both inv, two spp); night abun (both inv,two spp); migration (two inv, two spp), body size, body condition (small & large)","Invertebrates","Not significant or unclear","Not significant or unclear","134_Invertebrates","Not significant or unclear"
134,18,"Taxonomic","With-in species diversity (genetic diversity, age structure, etc.)",NA,NA,NA,"Seasonal","Changed (e.g. species composition)","FALSE","","Rubra small body condition and invasive fish","134_18","Freshwater","Species Dispersal","USA","USA;ROW","Primary","Primary","Species Dispersal","Field observations","Biological field observations","Freshwater","North America",NA,"Global (>100 countries)","Categorical","Invasive spp","No","","Sub-national (within-country region)","20","algae quality (both inv spp); litter quality (tree inv); day abun (both inv, two spp); night abun (both inv,two spp); migration (two inv, two spp), body size, body condition (small & large)","Invertebrates","Not significant or unclear","Not significant or unclear","134_Invertebrates","Not significant or unclear"
134,19,"Taxonomic","With-in species diversity (genetic diversity, age structure, etc.)",NA,NA,NA,"Seasonal","Changed (e.g. species composition)","FALSE","","Rubra large body condition and invasive tree, may be moderately sig","134_19","Freshwater","Species Dispersal","USA","USA;ROW","Primary","Primary","Species Dispersal","Field observations","Biological field observations","Freshwater","North America",NA,"Global (>100 countries)","Categorical","Invasive spp","No","","Sub-national (within-country region)","20","algae quality (both inv spp); litter quality (tree inv); day abun (both inv, two spp); night abun (both inv,two spp); migration (two inv, two spp), body size, body condition (small & large)","Invertebrates","Not significant or unclear","Not significant or unclear","134_Invertebrates","Not significant or unclear"
134,20,"Taxonomic","With-in species diversity (genetic diversity, age structure, etc.)",NA,NA,NA,"Seasonal","Changed (e.g. species composition)","FALSE","","Rubra large body condition and invasive fish, may be moderately sig","134_20","Freshwater","Species Dispersal","USA","USA;ROW","Primary","Primary","Species Dispersal","Field observations","Biological field observations","Freshwater","North America",NA,"Global (>100 countries)","Categorical","Invasive spp","No","","Sub-national (within-country region)","20","algae quality (both inv spp); litter quality (tree inv); day abun (both inv, two spp); night abun (both inv,two spp); migration (two inv, two spp), body size, body condition (small & large)","Invertebrates","Not significant or unclear","Not significant or unclear","134_Invertebrates","Not significant or unclear"
425,1,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.00001","Urbanization index impact on sand tiger beetle species abundance","425_1","Terrestrial;Marine","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial;Marine","South America",NA,"Unclear/unspecified","Continuous","Urbanization index and percentage of fine sediment","No","","Sub-national (within-country region)","1","Single species abundance","Invertebrates","Harmful","Harmful","425_Invertebrates","Harmful"
425,2,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.00256","Percentage of fine sediment impact on sand tiger beetle species abundance","425_2","Terrestrial;Marine","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial;Marine","South America",NA,"Unclear/unspecified","Continuous","Urbanization index and percentage of fine sediment","No","","Sub-national (within-country region)","1","Single species abundance","Invertebrates","Harmful","Harmful","425_Invertebrates","Harmful"
466,2,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.05","Dam presence has a postive impact on riparian tree richness","466_2","Freshwater","Water Transfer","SWE","SWE","Secondary","Primary","Water Transfer","Other","Biological field observations","Freshwater","Europe",NA,"Sub-national (within-country region)","Categorical","Water flow (impact from dams)","No","","Sub-national (within-country region)","2","Number of trees; number of shrubs","Plants/Trees/Shrubs","Beneficial","Mixed","466_Plants/Trees/Shrubs","Mixed"
466,1,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.05","Dam presence has a negative impact on riparian shrub richness [discard the previous submission]","466_1","Freshwater","Water Transfer","SWE","SWE","Secondary","Primary","Water Transfer","Other","Biological field observations","Freshwater","Europe",NA,"Sub-national (within-country region)","Categorical","Water flow (impact from dams)","No","","Sub-national (within-country region)","2","Number of trees; number of shrubs","Plants/Trees/Shrubs","Harmful","Mixed","466_Plants/Trees/Shrubs","Mixed"
84,1,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Harvest 1-5, spp richness","84_1","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
84,2,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Annual","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Harvest 6-10, spp richness","84_2","Terrestrial","Trade","AUS","AUS;ROW","Primary","Primary","Trade","Field observations","Biological field observations","Terrestrial","Oceania",NA,"Global (>100 countries)","Categorical","Logging ","No","","Sub-national (within-country region)","","functional trait and logging, spp richness (2 logging times), apparent occupancy by spp (2 logging times), apparent occupancy by spp with fire (2 logging times)","Birds","Not significant or unclear","Not significant or unclear","84_Birds","Not significant or unclear"
4552,15,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Seasonal","Positive (beneficial)","TRUE","0.05","Negative relationship between distance from trail and Flying squirrel fieldsign abundance","4552_15","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Beneficial","Harmful","4552_Mammals","Harmful"
4552,14,"Taxonomic",NA,NA,NA,"Gamma (across all sites)","Seasonal","Negative (detrimental)","TRUE","0.05","Negative association between Flying squirrel fieldsign abundance and trail use","4552_14","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Harmful","Harmful","4552_Mammals","Harmful"
4552,13,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Seasonal","Negative (detrimental)","TRUE","0.001","Negative association between trail use and Tufted deer fieldsign abundance","4552_13","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Harmful","Harmful","4552_Mammals","Harmful"
4552,12,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Seasonal","Positive (beneficial)","TRUE","0.05","Negative relationship between distance from trail and Chinese goral fieldsign abundance","4552_12","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Beneficial","Harmful","4552_Mammals","Harmful"
4552,11,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Seasonal","Negative (detrimental)","TRUE","0.001","Negative association between distance from trail and Chinese goral fieldsign abundance","4552_11","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Harmful","Harmful","4552_Mammals","Harmful"
4552,10,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Seasonal","Negative (detrimental)","TRUE","0.001","Positive relationship between distance from trail and Chinese serow fieldsign abundance","4552_10","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Social science field surveys","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Ordinal","","No","","Sub-national (within-country region)","1","fieldsign abundance","Mammals","Harmful","Harmful","4552_Mammals","Harmful"
